t,x,y,id,
8.9835,4.0717,4.71475,11,
8.984,4.00197,4.70056,11,
8.9845,3.99493,4.68991,11,
8.985,3.98545,4.69329,11,
8.9855,3.96954,4.71589,11,
8.986,4.01579,4.69539,11,
8.9865,4.00461,4.69818,11,
8.987,3.97194,4.69679,11,
8.9875,3.99306,4.69576,11,
8.988,4.00581,4.74645,11,
8.9885,3.98878,4.72516,11,
8.989,4.01336,4.74956,11,
8.9895,3.9986,4.73795,11,
8.99,4.02972,4.73081,11,
8.9905,3.99692,4.72374,11,
8.991,4.01979,4.7071,11,
8.9915,3.99571,4.72176,11,
8.992,3.95495,4.71446,11,
8.9925,3.93183,4.69603,11,
8.993,3.91087,4.7003,11,
8.9935,3.90375,4.67677,11,
8.994,3.90769,4.73384,11,
8.9945,3.91853,4.76085,11,
8.995,3.88299,4.74395,11,
8.9955,3.88511,4.75023,11,
8.996,3.87849,4.74708,11,
8.9965,3.88812,4.71678,11,
8.997,3.87569,4.73653,11,
8.9975,3.85338,4.74594,11,
8.998,3.81353,4.74699,11,
8.9985,3.83569,4.77012,11,
8.999,3.85302,4.72348,11,
8.9995,3.84958,4.7395,11,
9,3.89379,4.73186,11,
9.0005,3.85923,4.73912,11,
9.001,3.82788,4.7458,11,
9.0015,3.79891,4.75309,11,
9.002,3.81729,4.76525,11,
9.0025,3.82898,4.72095,11,
9.003,3.83018,4.736,11,
9.0035,3.84344,4.7613,11,
9.004,3.84666,4.75444,11,
9.0045,3.86612,4.71787,11,
9.005,3.84324,4.70983,11,
9.0055,3.81306,4.67003,11,
9.006,3.84524,4.67675,11,
9.0065,3.85841,4.65318,11,
9.007,3.86188,4.65572,11,
9.0075,3.81969,4.69824,11,
9.008,3.84872,4.68292,11,
9.0085,3.8927,4.6849,11,
9.009,3.86457,4.72461,11,
9.0095,3.88569,4.69352,11,
9.01,3.88098,4.68696,11,
9.0105,3.92083,4.70448,11,
9.011,3.92683,4.69503,11,
9.0115,3.92754,4.69675,11,
9.012,3.92657,4.69714,11,
9.0125,3.86455,4.72825,11,
9.013,3.88584,4.69399,11,
9.0135,3.8643,4.6976,11,
9.014,3.87301,4.71607,11,
9.0145,3.84824,4.71529,11,
9.015,3.84725,4.72379,11,
9.0155,3.9175,4.73046,11,
9.016,3.89765,4.70847,11,
9.0165,3.88501,4.72419,11,
9.017,3.88677,4.72764,11,
9.0175,3.86381,4.80465,11,
9.018,3.88707,4.80926,11,
9.0185,3.89107,4.82155,11,
9.019,3.90216,4.7375,11,
9.0195,3.86869,4.78926,11,
9.02,3.90836,4.78147,11,
9.0205,3.88505,4.77812,11,
9.021,3.89065,4.7403,11,
9.0215,3.95899,4.7473,11,
9.022,3.92559,4.79073,11,
9.0225,3.90735,4.81564,11,
9.023,3.90825,4.78283,11,
9.0235,3.91885,4.79659,11,
9.024,3.93916,4.76698,11,
9.0245,3.9627,4.75271,11,
9.025,3.9828,4.73857,11,
9.0255,4.02746,4.72129,11,
9.026,4.02023,4.8079,11,
9.0265,4.01877,4.81196,11,
9.027,4.01236,4.78181,11,
9.0275,4.01978,4.8122,11,
9.028,4.01901,4.82322,11,
9.0285,3.95294,4.81217,11,
9.029,3.97747,4.85919,11,
9.0295,3.99761,4.80921,11,
9.03,3.98208,4.75533,11,
9.0305,4.05264,4.70497,11,
9.031,4.04123,4.67901,11,
9.0315,4.04206,4.70214,11,
9.032,4.02808,4.66883,11,
9.0325,4.04359,4.70289,11,
9.033,4.04512,4.72096,11,
9.0335,4.04557,4.7204,11,
9.034,4.05092,4.70346,11,
9.0345,4.03393,4.6667,11,
9.035,4.00823,4.71052,11,
9.0355,4.02109,4.64418,11,
9.036,4.00457,4.65893,11,
9.0365,4.00905,4.62747,11,
9.037,4.00578,4.6021,11,
9.0375,4.00042,4.57,11,
9.038,3.95752,4.56457,11,
9.0385,3.97763,4.57958,11,
9.039,3.94611,4.60868,11,
9.0395,3.94912,4.60125,11,
9.04,3.97258,4.58568,11,
9.0405,3.97789,4.64071,11,
9.041,3.98689,4.59773,11,
9.0415,3.96693,4.56127,11,
9.042,3.98895,4.57623,11,
9.0425,3.96341,4.55966,11,
9.043,4.00463,4.49738,11,
9.0435,3.99461,4.50555,11,
9.044,3.97111,4.45475,11,
9.0445,3.94338,4.50457,11,
9.045,3.97436,4.53361,11,
9.0455,3.97308,4.52174,11,
9.046,3.96326,4.56937,11,
9.0465,4.00244,4.55398,11,
9.047,3.98696,4.53302,11,
9.0475,3.95635,4.52811,11,
9.048,3.99141,4.55016,11,
9.0485,3.96502,4.56611,11,
9.049,3.98471,4.52015,11,
9.0495,3.99462,4.51561,11,
9.05,4.0048,4.53342,11,
9.0505,3.99565,4.50411,11,
9.051,4.01501,4.51906,11,
9.0515,3.99495,4.52029,11,
9.052,3.98452,4.54327,11,
9.0525,3.98084,4.543,11,
9.053,3.97027,4.54317,11,
9.0535,3.96695,4.50173,11,
9.054,4.01616,4.53468,11,
9.0545,4.02749,4.58156,11,
9.055,3.99249,4.51621,11,
9.0555,3.99274,4.46621,11,
9.056,3.99529,4.47042,11,
9.0565,3.9699,4.42647,11,
9.057,3.97327,4.45767,11,
9.0575,3.99821,4.47725,11,
9.058,4.00273,4.45179,11,
9.0585,4.04465,4.48573,11,
9.059,3.96698,4.4851,11,
9.0595,3.96217,4.51051,11,
9.06,3.96294,4.47703,11,
9.0605,3.92357,4.50755,11,
9.061,3.88688,4.47781,11,
9.0615,3.88635,4.47461,11,
9.062,3.84097,4.51999,11,
9.0625,3.86178,4.48717,11,
9.063,3.88278,4.47862,11,
9.0635,3.84622,4.46498,11,
9.064,3.86459,4.48057,11,
9.0645,3.84531,4.5142,11,
9.065,3.84332,4.53438,11,
9.0655,3.83518,4.49533,11,
9.066,3.86535,4.48973,11,
9.0665,3.88716,4.52079,11,
9.067,3.88357,4.53162,11,
9.0675,3.89716,4.51009,11,
9.068,3.93589,4.52735,11,
9.0685,3.91365,4.55078,11,
9.069,3.90737,4.55209,11,
9.0695,3.9117,4.51616,11,
9.07,3.87834,4.51268,11,
9.0705,3.89885,4.53629,11,
9.071,3.93455,4.48678,11,
9.0715,3.91373,4.45134,11,
9.072,3.88978,4.40126,11,
9.0725,3.86885,4.41991,11,
9.073,3.85927,4.43809,11,
9.0735,3.8997,4.43874,11,
9.074,3.9122,4.41813,11,
9.0745,3.92261,4.42743,11,
9.075,3.92223,4.41222,11,
9.0755,3.93404,4.42975,11,
9.076,3.94146,4.44087,11,
9.0765,3.92658,4.42444,11,
9.077,3.90566,4.43768,11,
9.0775,3.90803,4.43418,11,
9.078,3.9173,4.42768,11,
9.0785,3.93191,4.46704,11,
9.079,3.91602,4.48455,11,
9.0795,3.91969,4.50764,11,
9.08,3.91125,4.47057,11,
9.0805,3.8721,4.46656,11,
9.081,3.93005,4.44843,11,
9.0815,3.91483,4.49243,11,
9.082,3.89258,4.48108,11,
9.0825,3.84711,4.49751,11,
9.083,3.89672,4.46485,11,
9.0835,3.88335,4.50593,11,
9.084,3.90238,4.51896,11,
9.0845,3.91438,4.52846,11,
9.085,3.9176,4.5309,11,
9.0855,3.91573,4.52815,11,
9.086,3.92804,4.48284,11,
9.0865,3.94072,4.49581,11,
9.087,3.98546,4.45743,11,
9.0875,4.0012,4.47398,11,
9.088,4.02448,4.50481,11,
9.0885,4.05456,4.47445,11,
9.089,4.02263,4.52405,11,
9.0895,3.99088,4.52536,11,
9.09,4.01187,4.52147,11,
9.0905,3.98817,4.50871,11,
9.091,4.02533,4.50288,11,
9.0915,3.9777,4.49044,11,
9.092,3.99253,4.51437,11,
9.0925,4.03885,4.49797,11,
9.093,4.02613,4.48815,11,
9.0935,3.99284,4.4951,11,
9.094,4.02073,4.4947,11,
9.0945,3.99162,4.47205,11,
9.095,3.99274,4.51015,11,
9.0955,3.99391,4.51721,11,
9.096,4.01509,4.51582,11,
9.0965,3.98739,4.51887,11,
9.097,4.00905,4.47451,11,
9.0975,4.01734,4.45111,11,
9.098,3.95807,4.4732,11,
9.0985,3.96091,4.48759,11,
9.099,3.92301,4.51594,11,
9.0995,3.92799,4.51506,11,
9.1,3.91664,4.52757,11,
9.1005,3.97771,4.52192,11,
9.101,3.95801,4.51226,11,
9.1015,3.94479,4.514,11,
9.102,3.96596,4.5217,11,
9.1025,3.95233,4.53951,11,
9.103,3.95795,4.54542,11,
9.1035,3.9308,4.56422,11,
9.104,3.92459,4.59322,11,
9.1045,3.95447,4.5474,11,
9.105,3.92019,4.53858,11,
9.1055,3.91713,4.54993,11,
9.106,3.91845,4.50186,11,
9.1065,3.88793,4.49429,11,
9.107,3.89824,4.50271,11,
9.1075,3.87647,4.49856,11,
9.108,3.91529,4.46247,11,
9.1085,3.93426,4.48703,11,
9.109,3.94499,4.51712,11,
9.1095,3.97912,4.49584,11,
9.11,3.9612,4.53374,11,
9.1105,3.95517,4.52637,11,
9.111,3.91238,4.52339,11,
9.1115,3.96286,4.54383,11,
9.112,3.96093,4.54864,11,
9.1125,3.98867,4.54054,11,
9.113,4.03632,4.49688,11,
9.1135,3.9954,4.49788,11,
9.114,3.9582,4.48408,11,
9.1145,3.93894,4.48266,11,
9.115,3.95193,4.49252,11,
9.1155,4.01252,4.49734,11,
9.116,4.00972,4.52811,11,
9.1165,3.98578,4.52793,11,
9.117,4.02534,4.50618,11,
9.1175,3.95896,4.52692,11,
9.118,3.95654,4.48748,11,
9.1185,3.91795,4.47422,11,
9.119,3.9239,4.48585,11,
9.1195,3.90511,4.46803,11,
9.12,3.82239,4.4483,11,
9.1205,3.89494,4.43606,11,
9.121,3.8607,4.45299,11,
9.1215,3.89782,4.45717,11,
9.122,3.90479,4.49384,11,
9.1225,3.90587,4.51004,11,
9.123,3.9313,4.48679,11,
9.1235,3.90263,4.50599,11,
9.124,3.91743,4.50463,11,
9.1245,3.91596,4.52215,11,
9.125,3.85164,4.47317,11,
9.1255,3.88893,4.5021,11,
9.126,3.88668,4.4816,11,
9.1265,3.87107,4.49835,11,
9.127,3.85329,4.47884,11,
9.1275,3.83974,4.4655,11,
9.128,3.82291,4.4861,11,
9.1285,3.79895,4.50145,11,
9.129,3.77864,4.46977,11,
9.1295,3.77052,4.46165,11,
9.13,3.81509,4.45994,11,
9.1305,3.79099,4.48736,11,
9.131,3.81685,4.47865,11,
9.1315,3.78082,4.51513,11,
9.132,3.74172,4.49671,11,
9.1325,3.78902,4.43643,11,
9.133,3.74802,4.46585,11,
9.1335,3.73336,4.47217,11,
9.134,3.74938,4.46256,11,
9.1345,3.7872,4.44525,11,
9.135,3.77293,4.42183,11,
9.1355,3.7124,4.44483,11,
9.136,3.65968,4.44428,11,
9.1365,3.68789,4.46795,11,
9.137,3.70165,4.45423,11,
9.1375,3.7048,4.44888,11,
9.138,3.67231,4.5077,11,
9.1385,3.69516,4.44249,11,
9.139,3.68694,4.43281,11,
9.1395,3.61724,4.43542,11,
9.14,3.63561,4.43807,11,
9.1405,3.69584,4.42736,11,
9.141,3.72004,4.38743,11,
9.1415,3.7146,4.37941,11,
9.142,3.70817,4.38496,11,
9.1425,3.67322,4.40986,11,
9.143,3.64235,4.41491,11,
9.1435,3.66289,4.39999,11,
9.144,3.67354,4.42492,11,
9.1445,3.70837,4.40799,11,
9.145,3.70596,4.4494,11,
9.1455,3.69817,4.43075,11,
9.146,3.73613,4.41552,11,
9.1465,3.74693,4.41747,11,
9.147,3.73373,4.42903,11,
9.1475,3.73845,4.41229,11,
9.148,3.75701,4.42829,11,
9.1485,3.79976,4.45,11,
9.149,3.82844,4.40366,11,
9.1495,3.81951,4.39568,11,
9.15,3.83892,4.39932,11,
9.1505,3.87093,4.40519,11,
9.151,3.83869,4.42525,11,
9.1515,3.8751,4.43199,11,
9.152,3.91036,4.41823,11,
9.1525,3.79948,4.43266,11,
9.153,3.8208,4.43659,11,
9.1535,3.76264,4.44162,11,
9.154,3.77748,4.42445,11,
9.1545,3.82009,4.43999,11,
9.155,3.79954,4.47914,11,
9.1555,3.77886,4.48038,11,
9.156,3.87435,4.4605,11,
9.1565,3.88445,4.41926,11,
9.157,3.81849,4.46373,11,
9.1575,3.89305,4.4159,11,
9.158,3.84196,4.46986,11,
9.1585,3.81587,4.49382,11,
9.159,3.82946,4.49253,11,
9.1595,3.83708,4.50035,11,
9.16,3.86171,4.47423,11,
9.1605,4.0501,4.57202,12,
9.161,4.0514,4.63191,12,
9.1615,4.06164,4.61487,12,
9.162,3.98679,4.66155,12,
9.1625,4.03875,4.69008,12,
9.163,3.90807,4.76269,12,
9.1635,3.9252,4.71885,12,
9.164,3.89822,4.76114,12,
9.1645,3.97674,4.6972,12,
9.165,3.97152,4.74486,12,
9.1655,4.03507,4.76057,12,
9.166,4.02365,4.72939,12,
9.1665,4.05055,4.709,12,
9.167,4.0493,4.76288,12,
9.1675,4.07866,4.78485,12,
9.168,4.10091,4.77756,12,
9.1685,4.05077,4.74133,12,
9.169,4.10328,4.73883,12,
9.1695,4.09604,4.7814,12,
9.17,4.05916,4.77575,12,
9.1705,4.06216,4.80488,12,
9.171,4.0769,4.77977,12,
9.1715,4.07761,4.8151,12,
9.172,4.07994,4.83796,12,
9.1725,4.08576,4.83265,12,
9.173,4.04671,4.85103,12,
9.1735,4.04992,4.84062,12,
9.174,3.99457,4.8786,12,
9.1745,4.09263,4.79456,12,
9.175,3.93324,4.88388,12,
9.1755,4.02062,4.76273,12,
9.176,3.97828,4.77523,12,
9.1765,3.99899,4.74041,12,
9.177,4.00126,4.7971,12,
9.1775,3.99457,4.74885,12,
9.178,3.97889,4.79838,12,
9.1785,3.9471,4.79935,12,
9.179,3.92414,4.81278,12,
9.1795,3.88806,4.80382,12,
9.18,3.93975,4.82852,12,
9.1805,3.89513,4.85633,12,
9.181,3.94976,4.83568,12,
9.1815,3.96832,4.82559,12,
9.182,4.03825,4.79407,12,
9.1825,3.97766,4.80398,12,
9.183,3.96748,4.80303,12,
9.1835,3.90449,4.74646,12,
9.184,3.92587,4.81751,12,
9.1845,3.98494,4.80029,12,
9.185,3.96623,4.81406,12,
9.1855,3.99207,4.81425,12,
9.186,4.00714,4.77799,12,
9.1865,4.00161,4.81789,12,
9.187,4.0045,4.82238,12,
9.1875,3.96653,4.8294,12,
9.188,4.00065,4.7977,12,
9.1885,4.01798,4.81094,12,
9.189,4.05711,4.79095,12,
9.1895,4.02107,4.79165,12,
9.19,4.02051,4.80019,12,
9.1905,4.04514,4.80875,12,
9.191,4.03439,4.80688,12,
9.1915,3.99876,4.7911,12,
9.192,3.9391,4.77573,12,
9.1925,3.88789,4.80634,12,
9.193,3.90467,4.75063,12,
9.1935,3.94567,4.72872,12,
9.194,3.94632,4.69591,12,
9.1945,3.96064,4.73089,12,
9.195,4.02118,4.69704,12,
9.1955,3.96534,4.72618,12,
9.196,3.93436,4.76419,12,
9.1965,3.96295,4.78541,12,
9.197,3.92428,4.87297,12,
9.1975,3.94176,4.84713,12,
9.198,3.90288,4.84789,12,
9.1985,3.98514,4.77245,12,
9.199,3.94112,4.74816,12,
9.1995,4.02893,4.7135,12,
9.2,3.89876,4.74422,12,
9.2005,3.90128,4.84681,12,
9.201,3.93023,4.78364,12,
9.2015,3.88498,4.80844,12,
9.202,3.85982,4.79592,12,
9.2025,3.88529,4.81694,12,
9.203,3.96769,4.80093,12,
9.2035,3.93364,4.88114,12,
9.204,3.99918,4.85709,12,
9.2045,3.86375,4.85479,12,
9.205,3.86796,4.83758,12,
9.2055,3.82955,4.81641,12,
9.206,3.76589,4.85052,12,
9.2065,3.80613,4.80016,12,
9.207,3.89204,4.76509,12,
9.2075,3.83919,4.84932,12,
9.208,3.81822,4.85667,12,
9.2085,3.72127,4.78659,12,
9.209,3.82063,4.88358,12,
9.2095,3.8334,4.86978,12,
9.21,3.8645,4.84908,12,
9.2105,3.77814,4.89244,12,
9.211,3.75482,4.85638,12,
9.2115,3.7493,4.86308,12,
9.212,3.7963,4.847,12,
9.2125,3.77372,4.88284,12,
9.213,3.79922,4.94083,12,
9.2135,3.7728,4.93705,12,
9.214,3.84258,4.90767,12,
9.2145,3.85661,4.94231,12,
9.215,3.84951,4.94265,12,
9.2155,3.86695,4.9499,12,
9.216,3.92086,4.92622,12,
9.2165,3.90418,4.93337,12,
9.217,3.92861,4.92603,12,
9.2175,3.90173,4.95638,12,
9.218,3.89453,4.92663,12,
9.2185,3.89381,4.94867,12,
9.219,3.85179,4.96242,12,
9.2195,3.81194,4.95694,12,
9.22,3.84789,4.9531,12,
9.2205,3.8479,4.95304,12,
9.221,3.85926,4.93855,12,
9.2215,3.88674,4.93654,12,
9.222,3.89432,4.90102,12,
9.2225,3.93573,4.88652,12,
9.223,3.95567,4.8528,12,
9.2235,3.96864,4.88302,12,
9.224,3.9383,4.88439,12,
9.2245,3.92259,4.90081,12,
9.225,3.95453,4.88152,12,
9.2255,3.95253,4.86693,12,
9.226,3.90669,4.92137,12,
9.2265,3.85748,4.92039,12,
9.227,3.88806,4.93301,12,
9.2275,3.87855,4.94064,12,
9.228,3.88566,4.97292,12,
9.2285,3.85768,4.98325,12,
9.229,3.85297,5.01659,12,
9.2295,3.85673,5.01419,12,
9.23,3.84929,4.99487,12,
9.2305,3.8387,5.04526,12,
9.231,3.82363,5.03775,12,
9.2315,3.82796,5.02151,12,
9.232,3.83678,5.04488,12,
9.2325,3.85158,5.04309,12,
9.233,3.86577,5.03763,12,
9.2335,3.88442,4.98333,12,
9.234,3.88796,5.01782,12,
9.2345,3.86306,5.00986,12,
9.235,3.89301,5.00244,12,
9.2355,3.89629,5.00147,12,
9.236,3.85564,5.00266,12,
9.2365,3.84402,5.02555,12,
9.237,3.88968,5.00686,12,
9.2375,3.8821,5.01407,12,
9.238,3.85736,5.0165,12,
9.2385,3.8896,4.98942,12,
9.239,3.88196,5.00757,12,
9.2395,3.85104,5.00861,12,
9.24,3.91825,4.98017,12,
9.2405,3.86576,5.00005,12,
9.241,3.83909,4.95771,12,
9.2415,3.93038,4.88966,12,
9.242,3.92367,4.90028,12,
9.2425,3.93579,4.89674,12,
9.243,3.90598,4.88811,12,
9.2435,3.88392,4.91015,12,
9.244,3.87163,4.87428,12,
9.2445,3.87337,4.88038,12,
9.245,3.88159,4.89135,12,
9.2455,3.90634,4.86678,12,
9.246,3.81034,4.84456,12,
9.2465,3.80949,4.8266,12,
9.247,3.78759,4.86928,12,
9.2475,3.87837,4.90412,12,
9.248,3.90874,4.86274,12,
9.2485,3.88178,4.87319,12,
9.249,3.91459,4.88969,12,
9.2495,3.88694,4.91115,12,
9.25,3.90458,4.88825,12,
9.2505,3.8679,4.87117,12,
9.251,3.89043,4.89698,12,
9.2515,3.83008,4.92681,12,
9.252,3.83276,4.8792,12,
9.2525,3.84726,4.91907,12,
9.253,3.84935,4.91643,12,
9.2535,3.85187,4.87741,12,
9.254,3.82048,4.90164,12,
9.2545,3.76917,4.85653,12,
9.255,3.72368,4.84254,12,
9.2555,3.79631,4.83537,12,
9.256,3.78869,4.77988,12,
9.2565,3.70427,4.83219,12,
9.257,3.69831,4.84755,12,
9.2575,3.71906,4.82497,12,
9.258,3.75866,4.8427,12,
9.2585,3.68088,4.84971,12,
9.259,3.71858,4.86979,12,
9.2595,3.72898,4.85194,12,
9.26,3.71642,4.87654,12,
9.2605,3.69943,4.79164,12,
9.261,3.7489,4.79227,12,
9.2615,3.72306,4.80325,12,
9.262,3.74748,4.85602,12,
9.2625,3.74748,4.82187,12,
9.263,3.76182,4.80135,12,
9.2635,3.76724,4.7918,12,
9.264,3.77788,4.80825,12,
9.2645,3.775,4.82735,12,
9.265,3.77393,4.84889,12,
9.2655,3.74273,4.85036,12,
9.266,3.74023,4.79282,12,
9.2665,3.74915,4.81852,12,
9.267,3.79076,4.83774,12,
9.2675,3.80887,4.8434,12,
9.268,3.84868,4.7733,12,
9.2685,3.79003,4.83028,12,
9.269,3.8139,4.86749,12,
9.2695,3.74832,4.83764,12,
9.27,3.79192,4.85313,12,
9.2705,3.78291,4.89425,12,
9.271,3.80764,4.97619,12,
9.2715,3.79807,4.8734,12,
9.272,3.92594,4.74735,12,
9.2725,3.86441,4.83344,12,
9.273,3.80592,4.86907,12,
9.2735,3.87141,4.892,12,
9.274,3.8681,4.90087,12,
9.2745,3.85744,4.90641,12,
9.275,3.90213,4.85227,12,
9.2755,3.88544,4.87608,12,
9.276,3.87685,4.91204,12,
9.2765,3.86738,4.93931,12,
9.277,3.88961,4.95744,12,
9.2775,3.88542,4.94484,12,
9.278,3.86961,4.95076,12,
9.2785,3.84624,4.96788,12,
9.279,3.83507,4.96448,12,
9.2795,3.88219,4.94825,12,
9.28,3.87213,4.98735,12,
9.2805,3.85633,4.99852,12,
9.281,3.87315,5.01196,12,
9.2815,3.79656,5.01366,12,
9.282,3.84425,5.00667,12,
9.2825,3.89543,5.00593,12,
9.283,3.87561,5.00321,12,
9.2835,3.91459,4.97316,12,
9.284,3.95772,4.97505,12,
9.2845,3.92144,4.9737,12,
9.285,3.92984,5.00197,12,
9.2855,3.97164,4.92627,12,
9.286,3.93231,4.95036,12,
9.2865,3.95342,4.95245,12,
9.287,3.93331,4.98114,12,
9.2875,3.92914,4.97502,12,
9.288,3.96156,4.93577,12,
9.2885,3.95686,4.92917,12,
9.289,3.9429,4.94085,12,
9.2895,3.938,5.01637,12,
9.29,3.95759,4.98943,12,
9.2905,3.9053,4.9977,12,
9.291,3.8983,5.0001,12,
9.2915,3.91081,4.94989,12,
9.292,3.92962,4.96296,12,
9.2925,3.91902,4.97089,12,
9.293,3.92421,5.00184,12,
9.2935,3.93906,4.98571,12,
9.294,4.00211,4.94288,12,
9.2945,4.00904,4.93173,12,
9.295,3.95429,4.99047,12,
9.2955,3.95456,5.00027,12,
9.296,4.00798,4.97213,12,
9.2965,3.99356,4.98144,12,
9.297,4.02103,4.95509,12,
9.2975,3.979,5.00089,12,
9.298,4.02571,4.9366,12,
9.2985,3.98257,4.97543,12,
9.299,3.95239,4.97985,12,
9.2995,3.98676,4.94748,12,
9.3,3.96201,4.98707,12,
9.3005,3.94029,4.9823,12,
9.301,3.955,4.97425,12,
9.3015,3.9477,4.99726,12,
9.302,3.93412,4.97632,12,
9.3025,3.96498,4.97926,12,
9.303,3.93068,4.96168,12,
9.3035,3.91356,4.96243,12,
9.304,3.94044,4.94084,12,
9.3045,3.92778,4.94998,12,
9.305,3.91284,4.97343,12,
9.3055,3.90942,4.99633,12,
9.306,3.91408,4.96176,12,
9.3065,3.89838,4.98431,12,
9.307,3.92074,5.00209,12,
9.3075,3.93254,5.02818,12,
9.308,3.91884,5.02746,12,
9.3085,3.89441,5.0499,12,
9.309,3.90717,5.00507,12,
9.3095,3.97266,4.97519,12,
9.31,3.86971,5.01819,12,
9.3105,3.85901,5.04556,12,
9.311,3.85078,5.00082,12,
9.3115,3.83398,4.95212,12,
9.312,3.83666,4.99089,12,
9.3125,3.84593,5.01018,12,
9.313,3.87144,5.00976,12,
9.3135,3.88685,4.98667,12,
9.314,3.86422,5.01927,12,
9.3145,3.87497,4.99102,12,
9.315,3.89759,4.97992,12,
9.3155,3.92143,4.99493,12,
9.316,3.90477,4.97953,12,
9.3165,3.9214,4.99719,12,
9.317,3.89593,4.99683,12,
9.3175,3.89507,5.00898,12,
9.318,3.88974,4.99744,12,
9.3185,3.88973,4.97208,12,
9.319,3.90213,4.96212,12,
9.3195,3.88593,4.93823,12,
9.32,3.89196,4.98262,12,
9.3205,3.85489,4.98573,12,
9.321,3.85986,4.99334,12,
9.3215,3.87349,5.0071,12,
9.322,3.89778,4.99256,12,
9.3225,3.87883,5.00264,12,
9.323,3.89214,5.00588,12,
9.3235,3.88934,5.00762,12,
9.324,3.83076,5.04326,12,
9.3245,3.85694,5.01388,12,
9.325,3.88297,4.98598,12,
9.3255,3.89152,5.00328,12,
9.326,3.89095,5.02323,12,
9.3265,3.86132,5.01528,12,
9.327,3.86705,5.00585,12,
9.3275,3.82599,5.01315,12,
9.328,3.83781,4.97992,12,
9.3285,3.86203,4.9908,12,
9.329,3.85572,4.97229,12,
9.3295,3.80463,4.95865,12,
9.33,3.80319,4.97715,12,
9.3305,3.81224,5.01717,12,
9.331,3.78699,5.02881,12,
9.3315,3.76498,5.01204,12,
9.332,3.75163,5.04012,12,
9.3325,3.77625,5.04333,12,
9.333,3.73959,5.01523,12,
9.3335,3.73316,5.01979,12,
9.334,3.76913,4.99079,12,
9.3345,3.76663,5.04087,12,
9.335,3.76224,5.04825,12,
9.3355,3.76556,4.96971,12,
9.336,3.78101,4.99982,12,
9.3365,3.75532,4.99489,12,
9.337,3.7563,4.99165,12,
9.3375,3.74598,4.97782,12,
9.338,3.74614,4.9644,12,
9.3385,3.75887,4.98522,12,
9.339,3.75107,5.00446,12,
9.3395,3.74498,5.0647,12,
9.34,3.77911,5.00217,12,
9.3405,3.76888,5.05344,12,
9.341,3.76913,5.00294,12,
9.3415,3.75611,5.02215,12,
9.342,3.76712,5.01242,12,
9.3425,3.81292,5.01331,12,
9.343,3.79962,4.99009,12,
9.3435,3.77664,5.02997,12,
9.344,3.78221,5.04664,12,
9.3445,3.77633,5.03862,12,
9.345,3.78823,5.04081,12,
9.3455,3.81819,5.05007,12,
9.346,3.8521,5.04221,12,
9.3465,3.84323,5.06805,12,
9.347,3.85042,5.04573,12,
9.3475,3.81472,5.09748,12,
9.348,3.82086,5.07447,12,
9.3485,3.83368,5.11768,12,
9.349,3.86728,5.0987,12,
9.3495,3.85778,5.09158,12,
9.35,3.87169,5.10155,12,
9.3505,3.83178,5.12148,12,
9.351,3.8284,5.09548,12,
9.3515,3.85826,5.08995,12,
9.352,3.83734,5.0974,12,
9.3525,3.85845,5.09576,12,
9.353,3.83465,5.096,12,
9.3535,3.84014,5.09541,12,
9.354,3.85686,5.10241,12,
9.3545,3.87211,5.09776,12,
9.355,3.84305,5.10929,12,
9.3555,3.8752,5.10579,12,
9.356,3.88295,5.10909,12,
9.3565,3.87228,5.13797,12,
9.357,3.85955,5.13005,12,
9.3575,3.8818,5.11094,12,
9.358,3.86297,5.11096,12,
9.3585,3.86057,5.09426,12,
9.359,3.87522,5.06867,12,
9.3595,3.81778,5.10633,12,
9.36,3.83124,5.14106,12,
9.3605,3.81501,5.09856,12,
9.361,3.81778,5.10049,12,
9.3615,3.83377,5.09231,12,
9.362,3.85063,5.08107,12,
9.3625,3.856,5.1021,12,
9.363,3.81987,5.08206,12,
9.3635,3.81908,5.09423,12,
9.364,3.81943,5.09251,12,
9.3645,3.85305,5.0648,12,
9.365,3.83204,5.08775,12,
9.3655,3.84611,5.11117,12,
9.366,3.86302,5.07876,12,
9.3665,3.88193,5.03891,12,
9.367,3.87883,5.04252,12,
9.3675,3.8888,5.05404,12,
9.368,3.91085,5.02128,12,
9.3685,3.90452,5.02004,12,
9.369,3.91944,5.01611,12,
9.3695,3.92328,5.0138,12,
9.37,3.90421,5.03812,12,
9.3705,3.8694,5.04542,12,
9.371,3.85339,5.05194,12,
9.3715,3.84878,5.09738,12,
9.372,3.85793,5.10105,12,
9.3725,3.8713,5.07455,12,
9.373,3.88291,5.03467,12,
9.3735,3.8818,5.0709,12,
9.374,3.86061,5.0876,12,
9.3745,3.79254,5.07363,12,
9.375,3.78691,5.05747,12,
9.3755,3.75809,5.02666,12,
9.376,3.72929,5.01156,12,
9.3765,3.75858,5.01526,12,
9.377,3.77795,5.05459,12,
9.3775,3.79403,5.07815,12,
9.378,3.80792,5.05472,12,
9.3785,3.79995,5.03796,12,
9.379,3.80681,5.01467,12,
9.3795,3.81716,5.0427,12,
9.38,3.80635,5.07321,12,
9.3805,3.81371,5.06661,12,
9.381,3.82485,5.05667,12,
9.3815,3.81123,5.09248,12,
9.382,3.80598,5.09991,12,
9.3825,3.78701,5.09044,12,
9.383,3.75563,5.08753,12,
