X,Y,TrackID,t
3.4742566326090594,2.027825669672851,1,3.98
3.478005003443196,2.036430887203976,1,3.99
3.4708752161547576,1.9953235636071724,1,4.0
3.4847047986469915,2.0205420714300413,1,4.01
3.6192998557658633,1.8877926401121765,1,4.0200000000000005
3.5810920679306895,1.9108654560573697,1,4.03
3.5302467839593357,1.942027081753865,1,4.04
3.5302467839593357,1.942027081753865,1,4.05
3.5302467839593357,1.942027081753865,1,4.0600000000000005
3.5571453430634357,1.929909599113499,1,4.07
3.417199327956595,2.1034348658953896,1,4.08
3.448064577879346,2.0843073803056016,1,4.09
3.516321182445214,2.0760591264774,1,4.1
3.6231862938413446,2.053778616846713,1,4.11
3.6231862938413446,2.053778616846713,1,4.12
3.487991119563419,2.0515669826628766,1,4.13
3.487991119563419,2.0515669826628766,1,4.14
3.452912021785588,2.0682524752037237,1,4.15
3.385209261951269,2.173668857812271,1,4.16
3.452912021785588,2.0682524752037237,1,4.17
3.452912021785588,2.0682524752037237,1,4.18
3.425889666947749,2.0455239445801405,1,4.19
3.384930001008996,1.9747543867290585,1,4.2
3.4152337543012776,1.9315884510408414,1,4.21
3.414670586655861,1.9249128133781632,1,4.22
3.4195774690615726,1.9068393491350717,1,4.23
3.437098170967088,1.8560259003602086,1,4.24
3.462530679291284,1.8532148439683793,1,4.25
3.462530679291284,1.8532148439683793,1,4.26
3.489749084324602,1.887632292117149,1,4.2700000000000005
3.489749084324602,1.887632292117149,1,4.28
3.431536049830679,1.8799338724523609,1,4.29
3.464788544790127,1.8603114554100846,1,4.3
3.3837634929158074,1.8023675494201057,1,4.3100000000000005
3.163470806832464,1.956351857233987,1,4.32
3.2043476133236184,1.8391021006793733,1,4.33
3.0223998764383353,1.8911722795705743,1,4.34
3.0494000754524686,1.8819327735045575,1,4.3500000000000005
3.1235896088865083,1.912769616385041,1,4.36
3.1631594723493572,1.9261587290117355,1,4.37
3.160685498478245,1.9374221910444562,1,4.38
3.1649162150052774,1.9283283301213205,1,4.39
3.1649162150052774,1.9283283301213205,1,4.4
3.163535431448662,1.9399806096261356,1,4.41
3.1508720976633686,1.9284524431904293,1,4.42
3.1009097814790714,2.017195194367247,1,4.43
3.1289162065533063,1.9619904198458864,1,4.44
3.1999751394741445,1.9442013862675607,1,4.45
3.1999751394741445,1.9442013862675607,1,4.46
3.081183864368995,2.07058375509381,1,4.47
3.176938553611374,1.9838366687615754,1,4.48
3.1401930898762087,2.00147940282609,1,4.49
3.1026541863899757,1.9418468706132852,1,4.5
3.111962951049847,1.7744705443555373,1,4.51
3.1416114923515748,1.739662439745467,1,4.5200000000000005
3.1416114923515748,1.739662439745467,1,4.53
3.1218374979376007,1.8199401754629616,1,4.54
3.100663862744226,1.8013562752087244,1,4.55
3.15055557129606,1.877718367945785,1,4.5600000000000005
3.1226621664505148,1.899858399603987,1,4.57
3.130330853569228,1.9138511736322388,1,4.58
3.173398820677972,1.9094463237215147,1,4.59
3.173398820677972,1.9094463237215147,1,4.6000000000000005
3.2426651994130253,1.8641183919550715,1,4.61
3.2979437978060058,1.89066299430981,1,4.62
3.2852225508601753,1.90300095199168,1,4.63
3.3093457949507323,1.9539325320926326,1,4.64
3.322868674285492,1.9874434334699178,1,4.65
3.322868674285492,1.9874434334699178,1,4.66
3.358406803393231,2.1009671050747065,1,4.67
3.4303913196705396,2.099728321310463,1,4.68
3.4474510822824107,2.10676857635579,1,4.69
3.4215726670127076,2.2062252891711163,1,4.7
3.4215726670127076,2.2062252891711163,1,4.71
3.3901083396195397,2.054995907264636,1,4.72
3.3901083396195397,2.054995907264636,1,4.73
3.3901083396195397,2.054995907264636,1,4.74
3.4310382191496753,2.103597050387065,1,4.75
3.3681798201728714,2.0903809184531355,1,4.76
3.25660089327976,2.1468896814391267,1,4.7700000000000005
3.25660089327976,2.1468896814391267,1,4.78
3.25660089327976,2.1468896814391267,1,4.79
3.1503222679881717,2.276878324827514,1,4.8
3.2287821003844726,2.229610868697825,1,4.8100000000000005
3.2751942443141657,2.2085323317391143,1,4.82
3.2549906872932097,2.2389776971056974,1,4.83
3.263661527316065,2.1844070500030206,1,4.84
3.263661527316065,2.1844070500030206,1,4.8500000000000005
3.263661527316065,2.1844070500030206,1,4.86
3.26706615845694,2.233218019240287,1,4.87
3.26706615845694,2.233218019240287,1,4.88
3.2322269377218475,2.2340487378890126,1,4.89
3.2952109074608935,2.1732262753490432,1,4.9
3.28739971990724,2.2357549088034974,1,4.91
3.28739971990724,2.2357549088034974,1,4.92
3.319784513482904,2.276640249449806,1,4.93
3.394127657634365,2.2910574736863314,1,4.94
3.3902104229611356,2.3306028602933915,1,4.95
3.4218914202066797,2.221095545270186,1,4.96
3.4319827024202367,2.2124267891917024,1,4.97
3.3006118845210564,2.266839034255219,1,4.98
3.3006118845210564,2.266839034255219,1,4.99
3.3059666660264786,2.2263831485621335,1,5.0
3.4091311287494865,2.319616224711721,1,5.01
3.4091311287494865,2.319616224711721,1,5.0200000000000005
3.3363809746148423,2.3969769593858583,1,5.03
3.323024416041763,2.423115913073946,1,5.04
3.259824819533913,2.468625005115172,1,5.05
3.323024416041763,2.423115913073946,1,5.0600000000000005
3.342173202126947,2.4376404886099396,1,5.07
3.211490755665608,2.592442967240462,1,5.08
3.3222108450038332,2.5778427191936286,1,5.09
3.313967540855763,2.42508660051346,1,5.1000000000000005
3.313967540855763,2.42508660051346,1,5.11
3.339601308265276,2.4544792526139267,1,5.12
3.339601308265276,2.4544792526139267,1,5.13
3.2763544877529878,2.3315158055731318,1,5.14
3.2431644409735405,2.2791117483821544,1,5.15
3.2150712869252094,2.2460258182121344,1,5.16
3.2422895919013106,2.253195829426891,1,5.17
3.196248159937893,2.3192429645757158,1,5.18
3.1689876604275224,2.3130172774069777,1,5.19
3.0817610661677444,2.384477072872527,1,5.2
2.9250580037026555,2.384176929833471,1,5.21
2.9250580037026555,2.384176929833471,1,5.22
2.8804476859023835,2.3568092069830673,1,5.23
2.8840092536322,2.3908185540869193,1,5.24
2.9235880109798678,2.3444901869933394,1,5.25
2.9578296977326795,2.2950786077863494,1,5.26
2.8815670160429883,2.3036314026990303,1,5.2700000000000005
2.853775103558627,2.255634137524157,1,5.28
2.7623566685522167,2.0709572546134316,1,5.29
2.7623566685522167,2.0709572546134316,1,5.3
2.590740773470394,2.157325358685757,1,5.3100000000000005
2.6687369682666158,2.0944569563287345,1,5.32
2.7159185974877604,2.0923072508929605,1,5.33
2.694212497337493,2.0271260930301973,1,5.34
2.7159185974877604,2.0923072508929605,1,5.3500000000000005
2.7095120480672854,2.0975056206470057,1,5.36
2.722648961329425,2.0961833040067193,1,5.37
2.7413234676140887,2.0589991556354375,1,5.38
2.649909136248909,2.1543813321098377,1,5.39
2.6850262918702734,2.115176737567378,1,5.4
2.7369233294089286,2.065302591629642,1,5.41
2.71144705413206,2.1068511510741885,1,5.42
2.7143221992746693,2.1069916074634216,1,5.43
2.7143221992746693,2.1069916074634216,1,5.44
2.7275953592509796,2.1223142872281886,1,5.45
2.719695233280815,2.087683023615366,1,5.46
2.7373963698261243,2.088259259621853,1,5.47
2.7661934421158096,2.1227149382692163,1,5.48
2.7661934421158096,2.1227149382692163,1,5.49
2.8111671883972362,2.1753474462409446,1,5.5
2.7943823912615624,2.1670947873780064,1,5.51
2.8153420422238784,2.1494902633676376,1,5.5200000000000005
2.8709338125546124,2.0909554579025023,1,5.53
2.7992446645361384,2.1770633601077294,1,5.54
2.7669369883796087,2.0936455441214177,1,5.55
2.760625187548513,2.034722330511216,1,5.5600000000000005
2.7060921077037863,2.116246113473165,1,5.57
2.7792196331900927,2.080767270659636,1,5.58
2.8844936683244073,1.8666223487350566,1,5.59
2.8844936683244073,1.8666223487350566,1,5.6000000000000005
2.8844936683244073,1.8666223487350566,1,5.61
2.8844936683244073,1.8666223487350566,1,5.62
2.921543806871259,1.8657203695989848,1,5.63
2.9965842011155712,1.8255006324632028,1,5.64
2.9358125628968095,1.8681929705103564,1,5.65
2.9358125628968095,1.8681929705103564,1,5.66
2.8113676513098933,1.9455535954731267,1,5.67
2.910465663224672,1.9626069123246959,1,5.68
2.910465663224672,1.9626069123246959,1,5.69
2.8937950348822885,1.9374628029297083,1,5.7
2.8937950348822885,1.9374628029297083,1,5.71
2.857741190438318,1.9112047346791903,1,5.72
2.768589615956212,1.9075964540605466,1,5.73
2.6826136448828617,1.9596169837550068,1,5.74
2.6773924641606133,2.144389228232514,1,5.75
2.732858830862611,2.1246065299974566,1,5.76
2.7041488320556866,2.0277684769273256,1,5.7700000000000005
2.675478029381184,2.107325110785974,1,5.78
2.675478029381184,2.107325110785974,1,5.79
2.688475249770466,2.1186805668792776,1,5.8
2.688475249770466,2.1186805668792776,1,5.8100000000000005
2.6196784535839988,2.138434009067741,1,5.82
